station_name,date,max_temperature,high,avg_hourly_temperature,avg_temperature,min_temperature,low,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
Barrie,2018-10-09,26.5,79.7,18.86,18.55,10.6,51.08,33,,96,88.1,84.5,73,20.7,16.7,15.7,10.7,12,6.08,6,0,,,102.13,101.95,101.91,101.7,98.64,98.5,98.47,98.29,,,,,2.8,2.1,2.2,1.6,0,0.6,13.6,11.6,8.6,0,,,,7:26:00,18:46:00,11.33,7.43,18.77,5,5,27,27,16,17,,,,,,,,,,,,,
Barrie,2018-10-08,13.6,56.48,10.51,11,8.4,47.12,,,96,91.7,91,86,12.5,9.2,9.4,6.3,18,12.25,10.5,3,,,102.86,102.54,102.51,102.16,99.34,99.03,99,98.67,,,,,1.9,1.3,1.4,1,7,0,6,4,1,11.9,,,8,7:25:00,18:48:00,11.38,7.42,18.8,3,3,18,18,17,17,,,,,,,,,,,,,
Barrie,2018-10-07,12.7,54.86,10.85,10.6,8.5,47.3,,,95,90.3,89.5,84,11.7,9.3,9.2,6.8,14,10.62,10,6,,,102.89,102.53,102.43,101.97,99.37,99.03,98.93,98.49,,,,,1.1,1,1.1,1,7.4,0,5.6,3.6,0.6,0,,,6,7:23:00,18:50:00,11.45,7.38,18.83,4,4,15,15,9,9,,,,,,,,,,,,,
Barrie,2018-10-06,16.6,61.88,11.38,12.2,7.8,46.04,,,95,84.4,79,63,14.4,8.7,8.2,2,18,11.38,9,0,,,102.06,101.77,101.76,101.47,98.55,98.29,98.28,98,,,,,2.4,1.7,1.8,1.1,5.8,0,7.2,5.2,2.2,1,,,5,7:22:00,18:51:00,11.48,7.37,18.85,2,3,19,19,10,10,,,,,,,,,,,,,
Barrie,2018-10-05,9.2,48.56,6.31,4.39,-0.4,31.28,,,94,68.4,74.5,55,2,0.7,0.6,-0.7,20,13.58,11,2,30,12,102.67,102.42,102.4,102.13,99.12,98.88,98.87,98.62,,,,,2,1.5,1.6,1.3,13.6,0,0,0,0,0,,,7,7:21:00,18:53:00,11.53,7.35,18.88,4,5,11,11,7,7,,,,,,,,,,,,,
Barrie,2018-10-04,21.4,70.52,13.04,10.8,0.2,32.36,28,,92,78.2,76,60,19.1,9.2,10.2,1.3,40,21.62,20.5,1,63,31,102.48,101.45,101.44,100.39,98.95,98,97.97,97,,,,,2,1.4,1.5,1,7.2,0,5.8,3.8,0.8,11,,,7,7:20:00,18:55:00,11.58,7.33,18.92,5,5,16,19,0,1,,,,,,,,,,,,,
Barrie,2018-10-03,18.2,64.76,11.42,13.5,8.8,47.84,,,95,90.1,89,83,13.3,9.8,10.6,7.9,23,10.54,11.5,0,36,20,102.1,101.75,101.56,101.01,98.6,98.27,98.08,97.57,,,,,3.1,1.7,2,1,4.5,0,8.5,6.5,3.5,0,,,4,7:18:00,18:57:00,11.65,7.3,18.95,2,4,18,18,16,17,,,,,,,,,,,,,
Barrie,2018-10-02,10.2,50.36,8.77,8.5,6.8,44.24,,,95,94.2,93,91,9.1,7.9,7.5,5.9,23,12.96,14,5,38,10,102.35,101.85,101.96,101.57,98.83,98.35,98.46,98.08,,,,,1.7,1.3,1.4,1,9.5,0,3.5,1.5,0,28,,,5,7:17:00,18:59:00,11.7,7.28,18.98,1,1,14,14,6,6,,,,,,,,,,,,,
Barrie,2018-10-01,10.4,50.72,8.24,8.44,6.5,43.7,,,92,81.2,78.5,65,6.1,5.1,4.7,3.3,20,11.04,12.5,5,37,12,103.02,102.75,102.72,102.42,99.47,99.22,99.19,98.9,,,,,1.6,1.4,1.4,1.1,9.6,0,3.4,1.4,0,16.6,,,8,7:16:00,19:01:00,11.75,7.27,19.02,4,4,13,13,9,9,,,,,,,,,,,,,
Barrie,2018-09-30,10.8,51.44,7.28,7.35,3.9,39.02,,,94,86.5,83,72,6.5,5.1,4.5,2.5,12,6.5,7,2,,,102.74,102.65,102.64,102.54,99.2,99.12,99.1,99,,,,,1.9,1.4,1.5,1.1,10.7,0,2.4,0.4,0,0,,,,7:15:00,19:02:00,11.78,7.25,19.03,2,3,11,11,7,7,,,,,,,,,,,,,
Barrie,2018-09-29,13.8,56.84,8.07,8.05,2.3,36.14,,,95,80.1,72,49,8,4.5,4.8,1.5,25,11.62,13.5,2,43,29,102.68,102.38,102.31,101.93,99.14,98.86,98.8,98.46,,,,,1.8,1.4,1.4,1,9.9,0,3,1.1,0,0.5,,,,7:14:00,19:04:00,11.83,7.23,19.07,4,4,13,13,3,5,,,,,,,,,,,,,
Barrie,2018-09-28,18.1,64.58,11.42,11.5,4.9,40.82,,,96,83.5,75.5,55,10.4,8.5,7.7,5,20,8.71,10,0,39,29,101.98,101.66,101.73,101.47,98.5,98.19,98.26,98.02,,,,,2.7,1.8,2,1.4,6.5,0,6.5,4.5,1.5,1.7,,,,7:12:00,19:06:00,11.9,7.2,19.1,2,3,18,18,6,6,,,,,,,,,,,,,
Barrie,2018-09-27,16.9,62.42,10.63,9.79,2.7,36.86,,,95,77,68.5,42,10.3,6.3,6.2,2,15,8.54,8,1,,,102.23,101.96,101.93,101.62,98.73,98.47,98.45,98.16,,,,,2.6,1.8,1.9,1.2,8.2,0,4.8,2.8,0,0.2,,,,7:11:00,19:08:00,11.95,7.18,19.13,4,4,18,18,11,11,,,,,,,,,,,,,
Barrie,2018-09-26,20.8,69.44,14.75,12.7,4.6,40.28,27,,93,83.7,76.5,60,18.9,11.9,11.7,4.5,34,17.5,18.5,3,53,30,101.93,101.18,101.28,100.62,98.44,97.75,97.84,97.23,,,,,1.8,1.6,1.5,1.2,5.3,0,7.7,5.7,2.7,0.4,,,,7:10:00,19:10:00,12,7.17,19.17,4,4,14,17,7,7,,,,,,,,,,,,,
Barrie,2018-09-25,20.4,68.72,17.14,17.35,14.3,57.74,27,,94,92.4,84.5,75,18.8,15.9,15.1,11.3,20,14.79,14,8,35,14,102.27,101.6,101.62,100.98,98.8,98.16,98.19,97.58,,,,,2,1.7,1.6,1.3,0.6,0,12.3,10.3,7.3,6.6,,,,7:09:00,19:12:00,12.05,7.15,19.2,4,4,22,22,18,18,,,,,,,,,,,,,
Barrie,2018-09-24,19.4,66.92,13.28,13.8,8.2,46.76,,,90,73.6,73,56,11.9,8.5,8.8,5.7,24,20.46,20,16,41,13,103.07,102.75,102.69,102.31,99.54,99.24,99.19,98.84,,,,,2.2,1.5,1.6,1,4.2,0,8.8,6.8,3.8,0,,,,7:08:00,19:14:00,12.1,7.13,19.23,6,6,19,19,14,14,,,,,,,,,,,,,
Barrie,2018-09-23,17.8,64.04,9.94,9.65,1.5,34.7,,,93,75.2,65.5,38,9.7,5.1,5.2,0.8,19,7.04,9.5,0,31,9,102.84,102.54,102.62,102.41,99.33,99.03,99.12,98.9,,,,,2.4,1.7,1.7,1,8.3,0,4.7,2.6,0,0,,,,7:07:00,19:15:00,12.13,7.12,19.25,6,6,19,19,6,6,,,,,,,,,,,,,
Barrie,2018-09-22,15.6,60.08,9.69,8.9,2.2,35.96,,,91,69.7,68.5,46,7.6,4.1,5,2.3,27,11.42,13.5,0,36,32,102.7,102.42,102.19,101.69,99.2,98.93,98.73,98.27,,,,,2.4,1.6,1.7,1,9.1,0,3.9,1.9,0,0.2,,,,7:05:00,19:17:00,12.2,7.08,19.28,6,6,14,14,4,8,,,,,,,,,,,,,
Barrie,2018-09-21,30.1,86.18,20.48,20.1,10.1,50.18,36,,94,73.4,71.5,49,20.1,15.2,13.3,6.6,52,24.62,27.5,3,72,29,101.6,100.88,100.92,100.25,98.16,97.48,97.52,96.88,,,,,4.7,2.4,3,1.2,0,2.1,15.1,13.1,10.1,0.2,,,,7:04:00,19:19:00,12.25,7.07,19.32,3,7,27,30,7,7,,,,,,,,,,,,,
Barrie,2018-09-20,17.5,63.5,14.72,13.8,10.1,50.18,,,95,82.9,85,75,13.3,11.8,11.1,8.9,21,11.25,10.5,0,34,11,102.33,102.11,102.01,101.68,98.84,98.64,98.53,98.23,,,,,1.9,1.4,1.4,1,4.2,0,8.8,6.8,3.8,0,,,,7:03:00,19:21:00,12.3,7.05,19.35,3,5,19,19,15,16,,,,,,,,,,,,,
Barrie,2018-09-19,18.8,65.84,13.13,13.8,8.8,47.84,,,94,82.1,78,62,11.5,9.9,9.8,8,12,6.54,6,0,,,102.11,101.84,101.78,101.44,98.62,98.37,98.32,98.01,,,,,1.9,1.3,1.4,1,4.2,0,8.8,6.8,3.8,0,,,,7:02:00,19:23:00,12.35,7.03,19.38,6,6,21,21,8,8,,,,,,,,,,,,,
Barrie,2018-09-18,23.3,73.94,17.95,17.6,11.9,53.42,29,,93,84.6,80.5,68,18.8,15.2,15.2,11.7,26,14.12,13,0,34,29,101.39,101.19,101.19,101,97.97,97.78,97.8,97.62,,,,,2.1,1.5,1.6,1,0.4,0,12.6,10.6,7.6,0,,,,7:01:00,19:25:00,12.4,7.02,19.42,5,6,23,23,8,8,,,,,,,,,,,,,
Barrie,2018-09-17,28.7,83.66,21.54,21.6,14.5,58.1,34,,95,78.6,75,55,19.5,17.3,17,14.5,13,5.92,6.5,0,,,101.89,101.46,101.49,101.1,98.48,98.05,98.09,97.7,,,,,3.1,2,2.2,1.4,0,3.6,16.6,14.6,11.6,0,,,,7:00:00,19:27:00,12.45,7,19.45,6,6,28,28,17,17,,,,,,,,,,,,,
Barrie,2018-09-16,28.4,83.12,21.96,21.6,14.8,58.64,36,,94,78.4,75.5,57,20.2,17.7,17.2,14.2,13,4.5,6.5,0,,,102.4,102.19,102.18,101.96,98.95,98.76,98.74,98.54,,,,,2.5,1.9,1.8,1.1,0,3.6,16.6,14.6,11.6,0,,,,6:58:00,19:29:00,12.52,6.97,19.48,7,7,28,28,18,18,,,,,,,,,,,,,
Barrie,2018-09-15,27.6,81.68,21.47,22.35,17.1,62.78,35,,95,84.6,79,63,21,18.6,18.6,16.3,10,4.83,5.5,1,,,102.34,102.23,102.23,102.13,98.91,98.8,98.81,98.71,,,,,2.8,1.9,2,1.2,0,4.3,17.4,15.3,12.3,0,,,,6:57:00,19:30:00,12.55,6.95,19.5,7,8,27,27,17,17,,,,,,,,,,,,,
Barrie,2018-09-14,28,82.4,21.58,21.2,14.4,57.92,36,,93,80.8,78.5,64,20.5,17.9,17.1,13.6,13,5.96,7,1,,,102.35,102.19,102.18,102.02,98.9,98.75,98.74,98.59,,,,,3.2,1.9,2.1,1,0,3.2,16.2,14.2,11.2,0,,,,6:56:00,19:32:00,12.6,6.93,19.53,7,7,26,26,16,17,,,,,,,,,,,,,
Barrie,2018-09-13,25.3,77.54,17.77,17.5,9.7,49.46,30,,96,80.4,77,58,17.1,14,13.1,9.1,18,7.08,9,0,,,102.72,102.53,102.53,102.33,99.25,99.07,99.06,98.87,,,,,2,1.6,1.6,1.2,0.5,0,12.5,10.5,7.5,0,,,,6:55:00,19:34:00,12.65,6.92,19.57,7,7,26,26,15,16,,,,,,,,,,,,,
Barrie,2018-09-12,23.4,74.12,15.18,15.14,6.9,44.42,27,,96,84.5,77.5,59,15.9,12.2,11.2,6.5,13,4.42,6.5,0,,,102.64,102.53,102.53,102.41,99.15,99.04,99.03,98.92,,,,,2.8,1.8,1.9,1,2.9,0,10.1,8.1,5.1,0,,,,6:54:00,19:36:00,12.7,6.9,19.6,7,7,24,24,10,12,,,,,,,,,,,,,
Barrie,2018-09-11,18.8,65.84,13.76,13.45,8.1,46.58,,,96,88.7,84,72,13.1,11.9,10.7,8.3,13,6.79,7,1,,,102.42,102.11,102.05,101.68,98.92,98.63,98.57,98.22,,,,,1.3,1.1,1.1,1,4.5,0,8.4,6.5,3.5,0.5,,,,6:53:00,19:38:00,12.75,6.88,19.63,5,5,22,22,9,11,,,,,,,,,,,,,
Barrie,2018-09-10,14,57.2,12.75,12.85,11.7,53.06,,,95,86.8,80.5,66,13.2,10.5,9.6,5.9,29,20.29,18,7,44,11,102.38,101.91,102,101.62,98.89,98.44,98.53,98.16,,,,,1.6,1.2,1.3,1,5.2,0,7.8,5.8,2.8,17.4,,,,6:52:00,19:40:00,12.8,6.87,19.67,2,4,15,16,11,13,,,,,,,,,,,,,
Barrie,2018-09-09,15,59,11.96,11.3,7.6,45.68,,,83,63.3,65,47,6.4,5,4.8,3.2,25,19.25,18,11,42,8,102.68,102.55,102.53,102.39,99.18,99.05,99.04,98.9,,,,,1.7,1.5,1.5,1.3,6.7,0,6.3,4.3,1.3,0,,,,6:50:00,19:42:00,12.87,6.83,19.7,7,7,17,17,12,12,,,,,,,,,,,,,
Barrie,2018-09-08,17.3,63.14,12.42,12.5,7.7,45.86,,,81,60.7,61.5,42,8.7,4.7,5.7,2.6,17,11.96,11.5,6,28,5,102.79,102.64,102.67,102.54,99.29,99.15,99.17,99.05,,,,,1.7,1.4,1.4,1.2,5.5,0,7.5,5.5,2.5,0,,,,6:49:00,19:44:00,12.92,6.82,19.73,6,6,17,17,8,8,,,,,,,,,,,,,
Barrie,2018-09-07,22.3,72.14,15.45,14.9,7.5,45.5,,,95,71.1,69,43,14.3,9.6,11,7.7,18,6.58,9.5,1,,,102.57,102.48,102.44,102.32,99.1,99.01,98.97,98.85,,,,,1.8,1.5,1.4,1,3.1,0,9.9,7.9,4.9,0.2,,,,6:48:00,19:45:00,12.95,6.8,19.75,7,7,22,22,9,9,,,,,,,,,,,,,
Barrie,2018-09-06,24.5,76.1,19.31,17.5,10.5,50.9,28,,92,79.1,72,52,19.1,15.3,14.8,10.6,21,10.71,11.5,2,31,31,102.56,102.32,102.24,101.93,99.09,98.89,98.81,98.53,,,,,1.6,1.4,1.4,1.1,0.5,0,12.5,10.5,7.5,0.3,,,,6:47:00,19:47:00,13,6.78,19.78,6,6,23,23,13,13,,,,,,,,,,,,,
Barrie,2018-09-05,33,91.4,25.18,25.35,17.7,63.86,40,,95,74.7,71.5,48,22.5,19.7,19.8,17,22,10.75,11,0,53,30,102.2,101.9,101.9,101.6,98.78,98.5,98.49,98.21,,,,,3.7,2.7,2.8,1.9,0,7.3,20.4,18.4,15.3,1.6,,,,6:46:00,19:49:00,13.05,6.77,19.82,7,7,30,30,18,18,,,,,,,,,,,,,
Barrie,2018-09-04,27.7,81.86,21.15,20.6,13.5,56.3,35,,95,80.7,78,61,20.7,17.4,17,13.3,16,7.54,8,0,,,102.68,102.45,102.42,102.17,99.22,99,98.98,98.74,,,,,3.5,2.3,2.3,1.1,0,2.6,15.6,13.6,10.6,0,,,,6:45:00,19:51:00,13.1,6.75,19.85,7,7,28,28,22,22,,,,,,,,,,,,,
Barrie,2018-09-03,27.6,81.68,22.77,21.3,15,59,34,,94,80.4,79,64,20.5,19.1,18,15.5,23,11.29,13,3,34,30,102.53,102.18,102.22,101.9,99.09,98.76,98.79,98.5,,,,,2,1.6,1.7,1.4,0,3.3,16.3,14.3,11.3,0,,,,6:43:00,19:53:00,13.17,6.72,19.88,6,7,26,29,15,15,,,,,,,,,,,,,
Barrie,2018-09-02,28.7,83.66,23.54,24.35,20,68,36,,94,80.1,78,62,21.1,19.7,19.9,18.6,15,7.33,7.5,0,,,101.99,101.86,101.87,101.75,98.57,98.45,98.46,98.35,,,,,3.1,2,2.4,1.6,0,6.3,19.4,17.4,14.3,2.7,,,,6:42:00,19:54:00,13.2,6.7,19.9,4,7,26,29,21,21,,,,,,,,,,,,,
Barrie,2018-09-01,26.9,80.42,19.85,18.79,10.7,51.26,34,,95,82.3,80.5,66,20.4,16.6,15.1,9.8,19,9.38,9.5,0,27,16,102.25,102.03,102.03,101.8,98.79,98.59,98.58,98.37,,,,,4.2,2.9,3,1.7,0,0.8,13.8,11.8,8.8,0,,,,6:41:00,19:56:00,13.25,6.68,19.93,7,7,27,27,20,20,,,,,,,,,,,,,
Barrie,2018-08-31,22.3,72.14,16.79,16.25,10.2,50.36,,,94,75.4,74,54,14.1,12.1,12.2,10.2,19,8.33,10,1,,,102.51,102.36,102.35,102.18,99.03,98.89,98.88,98.73,,,,,2.7,1.8,1.9,1.1,1.8,0,11.2,9.2,6.2,0,,,,6:40:00,19:58:00,13.3,6.67,19.97,7,7,24,24,14,16,,,,,,,,,,,,,
Barrie,2018-08-30,19.4,66.92,15.1,15.14,10.9,51.62,,,94,81.8,77.5,61,15.5,11.8,12.8,10.2,15,9.21,8,1,,,102.46,102.26,102.1,101.74,98.98,98.8,98.65,98.32,,,,,1.5,1.2,1.2,1,2.9,0,10.1,8.1,5.1,0.2,,,,6:39:00,20:00:00,13.35,6.65,20,7,7,21,21,12,12,,,,,,,,,,,,,
Barrie,2018-08-29,26.2,79.16,21.41,21,15.8,60.44,32,,92,83.5,78,64,20.2,18.4,17.9,15.5,24,13.12,14.5,5,39,30,101.65,101.27,101.36,101.07,98.23,97.87,97.96,97.69,,,,,2.1,1.8,1.6,1.1,0,3,16,14,11,2.3,,,,6:38:00,20:02:00,13.4,6.63,20.03,6,6,26,27,14,22,,,,,,,,,,,,,
Barrie,2018-08-28,29.1,84.38,24.17,23.75,18.4,65.12,37,,94,77.2,75.5,57,21.1,19.7,19.3,17.5,28,11.75,14,0,40,28,101.48,101.28,101.27,101.06,98.08,97.89,97.88,97.68,,,,,2.8,2.4,2.4,2,0,5.8,18.8,16.8,13.8,0,,,,6:37:00,20:03:00,13.43,6.62,20.05,5,8,31,31,21,22,,,,,,,,,,,,,
Barrie,2018-08-27,26.4,79.52,21.07,20.39,14.4,57.92,35,,95,87.2,86,77,22.4,18.8,18.1,13.8,13,6.04,6.5,0,35,1,101.78,101.54,101.51,101.25,98.36,98.13,98.11,97.86,,,,,3.2,2.4,2.3,1.4,0,2.4,15.4,13.4,10.4,5.6,,,,6:35:00,20:05:00,13.5,6.58,20.08,5,5,31,31,21,21,,,,,,,,,,,,,
Barrie,2018-08-26,26.3,79.34,21.39,20.8,15.3,59.54,32,,93,79.9,77,61,18.6,17.6,16.8,15,25,12.88,12.5,0,36,29,101.81,101.62,101.63,101.45,98.39,98.21,98.22,98.04,,,,,2.9,2.3,2.5,2,0,2.8,15.8,13.8,10.8,0,,,,6:34:00,20:07:00,13.55,6.57,20.12,6,7,27,27,18,18,,,,,,,,,,,,,
Barrie,2018-08-25,23,73.4,20.04,20.6,18.2,64.76,29,,92,84.2,82,72,18.4,17.2,16.4,14.4,18,11.62,13,8,31,17,102.03,101.82,101.81,101.59,98.61,98.39,98.39,98.18,,,,,3.9,2.8,3,2.2,0,2.6,15.6,13.6,10.6,4.8,,,,6:33:00,20:08:00,13.58,6.55,20.13,4,4,24,25,19,19,,,,,,,,,,,,,
Barrie,2018-08-24,26.4,79.52,19.75,18.95,11.5,52.7,28,,91,65.7,66,41,14.5,12.6,12.4,10.3,16,9,9.5,3,,,102.14,102,101.99,101.85,98.7,98.57,98.56,98.42,,,,,3.9,2.9,3,2.1,0,0.9,13.9,11.9,8.9,0,,,,6:32:00,20:10:00,13.63,6.53,20.17,7,7,27,27,19,19,,,,,,,,,,,,,
Barrie,2018-08-23,26.2,79.16,18.49,18.6,11,51.8,28,,94,67.2,65,36,14.4,11.3,11.9,9.4,26,13.62,16.5,7,41,29,101.85,101.61,101.64,101.44,98.42,98.18,98.21,98,,,,,3.1,2,2,1,0,0.6,13.6,11.6,8.6,0.2,,,,6:31:00,20:12:00,13.68,6.52,20.2,6,6,25,25,14,14,,,,,,,,,,,,,
Barrie,2018-08-22,19.7,67.46,16.53,15.7,11.7,53.06,,,94,81.5,70.5,47,16.2,13.1,11.7,7.1,23,14.96,14,5,40,33,101.52,100.99,100.99,100.46,98.08,97.58,97.58,97.07,,,,,3.1,1.6,2,1,2.3,0,10.7,8.7,5.7,2.5,,,,6:30:00,20:14:00,13.73,6.5,20.23,5,6,21,21,14,16,,,,,,,,,,,,,
Barrie,2018-08-21,21.8,71.24,20.14,19.39,17,62.6,30,,95,91.6,89.5,84,20.8,18.7,18.4,16.1,25,13.21,16,7,46,34,101.6,100.87,100.93,100.26,98.19,97.48,97.54,96.89,,,,,2,1.6,1.6,1.3,0,1.4,14.4,12.4,9.4,34.3,,,,6:28:00,20:15:00,13.78,6.47,20.25,3,3,22,22,16,16,,,,,,,,,,,,,
Barrie,2018-08-20,25.2,77.36,19.83,19,12.8,55.04,30,,95,79.1,78,61,18.3,15.8,15,11.7,16,9.29,8,0,,,102.01,101.85,101.83,101.65,98.58,98.42,98.41,98.24,,,,,2.8,1.9,2,1.2,0,1,14,12,9,0,,,,6:27:00,20:17:00,13.83,6.45,20.28,8,8,27,27,18,18,,,,,,,,,,,,,
Barrie,2018-08-19,25,77,18.95,18.3,11.6,52.88,28,,94,76.3,73,52,17.1,14.2,14.2,11.3,13,5.58,6.5,0,,,101.89,101.77,101.76,101.64,98.46,98.34,98.33,98.21,,,,,2.1,1.5,1.6,1,0,0.3,13.3,11.3,8.3,0,,,,6:26:00,20:18:00,13.87,6.43,20.3,8,8,27,27,15,15,,,,,,,,,,,,,
Barrie,2018-08-18,24,75.2,20.06,19.35,14.7,58.46,29,,94,80.1,78,62,18.5,16.3,16.5,14.5,14,8.08,8.5,3,,,101.66,101.54,101.52,101.38,98.24,98.12,98.11,97.98,,,,,1.9,1.4,1.5,1.1,0,1.4,14.3,12.3,9.3,0,,,,6:25:00,20:20:00,13.92,6.42,20.33,7,7,25,25,15,15,,,,,,,,,,,,,
Barrie,2018-08-17,25.1,77.18,22.05,22.45,19.8,67.64,33,,94,89.7,85,76,21.5,20.2,20.1,18.7,13,7.33,6.5,0,,,101.56,101.3,101.36,101.16,98.17,97.91,97.97,97.78,,,,,2.8,1.8,2,1.2,0,4.5,17.4,15.4,12.4,13.8,,,,6:24:00,20:22:00,13.97,6.4,20.37,5,6,25,25,18,18,,,,,,,,,,,,,
Barrie,2018-08-16,29.7,85.46,22.92,22.75,15.8,60.44,36,,93,76.5,73.5,54,20.3,18.3,17.6,14.9,17,7.46,8.5,0,,,101.76,101.64,101.65,101.54,98.35,98.24,98.24,98.14,,,,,4.4,2.8,3.1,1.9,0,4.8,17.8,15.8,12.8,3.2,,,,6:23:00,20:23:00,14,6.38,20.38,7,8,28,28,21,21,,,,,,,,,,,,,
Barrie,2018-08-15,30.6,87.08,23.4,24.1,17.6,63.68,36,,89,71.9,69.5,50,19.3,17.6,17.2,15.2,24,13.71,12.5,1,35,27,101.55,101.32,101.34,101.12,98.15,97.93,97.94,97.74,,,,,3.5,3,2.9,2.3,0,6.1,19.1,17.1,14.1,0,,,,6:21:00,20:25:00,14.07,6.35,20.42,8,8,28,28,18,18,,,,,,,,,,,,,
Barrie,2018-08-14,29.3,84.74,23.1,23.05,16.8,62.24,33,,89,66.8,64.5,40,19,16,16.2,13.4,21,9.88,10.5,0,32,33,101.51,101.28,101.3,101.09,98.12,97.89,97.92,97.71,,,,,2.8,2.3,2.2,1.6,0,5,18.1,16.1,13.1,0,,,,6:20:00,20:26:00,14.1,6.33,20.43,8,8,29,29,18,18,,,,,,,,,,,,,
Barrie,2018-08-13,28.8,83.84,21.98,21,13.2,55.76,33,,93,66.7,66,39,18,14.7,15.2,12.3,10,5.33,5,0,,,102.06,101.81,101.78,101.5,98.64,98.4,98.38,98.11,,,,,2.3,1.9,1.8,1.3,0,3,16,14,11,0,,,,6:19:00,20:28:00,14.15,6.32,20.47,8,8,28,28,17,17,,,,,,,,,,,,,
Barrie,2018-08-12,28,82.4,21.27,20.85,13.7,56.66,31,,92,70.1,66.5,41,17.8,14.9,15.2,12.5,11,4.83,5.5,0,,,102.1,101.95,101.93,101.77,98.67,98.53,98.51,98.35,,,,,2.4,1.7,1.8,1.2,0,2.8,15.8,13.8,10.8,0,,,,6:18:00,20:29:00,14.18,6.3,20.48,7,7,27,27,15,15,,,,,,,,,,,,,
Barrie,2018-08-11,26.6,79.88,19.37,19,11.4,52.52,30,,94,71.5,68,42,15.8,13.4,13,10.2,18,5.79,9,0,,,101.76,101.56,101.6,101.44,98.34,98.14,98.18,98.02,,,,,1.9,1.5,1.4,1,0,1,14,12,9,0,,,,6:17:00,20:31:00,14.23,6.28,20.52,7,7,27,27,15,15,,,,,,,,,,,,,
Barrie,2018-08-10,25.1,77.18,19.03,18.2,11.3,52.34,27,,91,68.1,66,41,14.8,12.3,12.4,10.1,13,6.04,6.5,0,,,101.66,101.52,101.52,101.37,98.24,98.1,98.11,97.97,,,,,1.9,1.3,1.4,1,0,0.2,13.2,11.2,8.2,0,,,,6:16:00,20:32:00,14.27,6.27,20.53,8,8,25,25,14,16,,,,,,,,,,,,,
Barrie,2018-08-09,28.5,83.3,20.1,20.7,12.9,55.22,32,,95,78.8,73,51,19.1,15.9,15.7,12.2,17,9.38,8.5,0,,,101.34,101.12,101.17,101,97.94,97.72,97.77,97.6,,,,,2.4,1.7,1.7,1,0,2.7,15.7,13.7,10.7,0,,,,6:15:00,20:34:00,14.32,6.25,20.57,7,7,26,26,14,14,,,,,,,,,,,,,
Barrie,2018-08-08,25.4,77.72,20.05,19.75,14.1,57.38,31,,93,83.5,79.5,66,19.3,17.1,16.4,13.4,15,6.25,8,1,,,101.37,101.15,101.16,100.94,97.97,97.75,97.76,97.55,,,,,2.4,1.9,2,1.6,0,1.8,14.8,12.8,9.8,8.1,,,,6:13:00,20:35:00,14.37,6.22,20.58,5,7,24,24,15,15,,,,,,,,,,,,,
Barrie,2018-08-07,27.5,81.5,21.94,22.85,18.2,64.76,33,,95,77.8,74.5,54,18.8,17.6,17.4,16.1,15,8.79,8.5,2,,,101.49,101.39,101.39,101.3,98.09,97.99,97.99,97.9,,,,,2.6,2.2,2.2,1.8,0,4.8,17.9,15.8,12.8,0,,,,6:12:00,20:37:00,14.42,6.2,20.62,7,8,26,26,16,16,,,,,,,,,,,,,
Barrie,2018-08-06,29.8,85.64,24.31,24.75,19.7,67.46,37,,91,75.2,74.5,58,20.9,19.5,19.4,17.9,19,8.25,10,1,31,33,101.66,101.56,101.53,101.4,98.28,98.17,98.14,98.01,,,,,3.3,2.9,2.8,2.4,0,6.8,19.8,17.8,14.8,1.3,,,,6:11:00,20:38:00,14.45,6.18,20.63,7,7,31,31,19,20,,,,,,,,,,,,,
Barrie,2018-08-05,33,91.4,24.6,23.5,14,57.2,39,,93,65.8,64.5,36,20.3,16.9,16.8,13.2,17,7.67,8.5,0,34,22,102.02,101.83,101.8,101.59,98.6,98.42,98.4,98.2,,,,,3.4,2.6,2.6,1.9,0,5.5,18.5,16.5,13.5,0,,,,6:10:00,20:39:00,14.48,6.17,20.65,8,8,32,32,20,20,,,,,,,,,,,,,
